prioridad,id,probabilidad_churn,contactar,accion_sugerida
767,96377,0.8304729697375013,True,Revisión por Comercial para contacto
768,95028,0.8303590888295431,True,Revisión por Comercial para contacto
769,76249,0.8303174219361298,True,Revisión por Comercial para contacto
770,83384,0.8303014323339883,True,Revisión por Comercial para contacto
771,87017,0.8302609561557509,True,Revisión por Comercial para contacto
772,99491,0.830241081842265,True,Revisión por Comercial para contacto
773,84811,0.8300699733949198,True,Revisión por Comercial para contacto
774,92198,0.8300022318596881,True,Revisión por Comercial para contacto
775,72971,0.82997731370893,True,Revisión por Comercial para contacto
776,82789,0.8299220486629276,True,Revisión por Comercial para contacto
777,75471,0.82991639275485,True,Revisión por Comercial para contacto
778,89511,0.8298941179563593,True,Revisión por Comercial para contacto
779,96839,0.8298601781350948,True,Revisión por Comercial para contacto
780,92153,0.8297758671045857,True,Revisión por Comercial para contacto
781,95213,0.8297681232386163,True,Revisión por Comercial para contacto
782,70078,0.8297680650683793,True,Revisión por Comercial para contacto
783,84451,0.8297513830959093,True,Revisión por Comercial para contacto
784,84357,0.8296808934192919,True,Revisión por Comercial para contacto
785,78777,0.8296645523041666,True,Revisión por Comercial para contacto
786,93891,0.8296506503786747,True,Revisión por Comercial para contacto
787,86228,0.8295800491720661,True,Revisión por Comercial para contacto
788,70284,0.8293917725359761,True,Revisión por Comercial para contacto
789,79048,0.8290167819808857,True,Revisión por Comercial para contacto
790,70041,0.8288551078012043,True,Revisión por Comercial para contacto
791,74888,0.8287264507772877,True,Revisión por Comercial para contacto
792,83704,0.8286633560232992,True,Revisión por Comercial para contacto
793,75434,0.8286563823747112,True,Revisión por Comercial para contacto
794,88818,0.8286443699344961,True,Revisión por Comercial para contacto
795,85296,0.8285414821415589,True,Revisión por Comercial para contacto
796,84658,0.8284725285877934,True,Revisión por Comercial para contacto
797,98665,0.8284363266352007,True,Revisión por Comercial para contacto
798,71338,0.8283824746989571,True,Revisión por Comercial para contacto
799,94236,0.8283805897408923,True,Revisión por Comercial para contacto
800,76970,0.8282361086725467,True,Revisión por Comercial para contacto
801,70383,0.8281146393432353,True,Revisión por Comercial para contacto
802,87153,0.8280152075369498,True,Revisión por Comercial para contacto
803,87326,0.8279214732941111,True,Revisión por Comercial para contacto
804,79614,0.8278710945428366,True,Revisión por Comercial para contacto
805,98854,0.827834984503445,True,Revisión por Comercial para contacto
806,92695,0.8276868430854215,True,Revisión por Comercial para contacto
807,84694,0.8276723999366017,True,Revisión por Comercial para contacto
808,93452,0.8275798139191127,True,Revisión por Comercial para contacto
809,84327,0.8272746167334649,True,Revisión por Comercial para contacto
810,90482,0.8272687908281064,True,Revisión por Comercial para contacto
811,95763,0.8271529466013963,True,Revisión por Comercial para contacto
812,86162,0.8271301178059645,True,Revisión por Comercial para contacto
813,95972,0.8270150902692641,True,Revisión por Comercial para contacto
814,89870,0.826955897163536,True,Revisión por Comercial para contacto
815,93744,0.8269115359102688,True,Revisión por Comercial para contacto
816,87965,0.8266929062848303,True,Revisión por Comercial para contacto
817,95986,0.8266293458440452,True,Revisión por Comercial para contacto
818,76364,0.8266254142819935,True,Revisión por Comercial para contacto
819,84944,0.8265439651212314,True,Revisión por Comercial para contacto
820,84342,0.8265078157340444,True,Revisión por Comercial para contacto
821,76618,0.826487441941814,True,Revisión por Comercial para contacto
822,81538,0.8264300278614763,True,Revisión por Comercial para contacto
823,98874,0.8262861284410773,True,Revisión por Comercial para contacto
824,95555,0.8261511769775823,True,Revisión por Comercial para contacto
825,95842,0.8260724731793884,True,Revisión por Comercial para contacto
826,76123,0.8259438323675501,True,Revisión por Comercial para contacto
827,80937,0.8258612330222825,True,Revisión por Comercial para contacto
828,89591,0.8258441826959799,True,Revisión por Comercial para contacto
829,95880,0.8257555277077762,True,Revisión por Comercial para contacto
830,87276,0.8256986311924805,True,Revisión por Comercial para contacto
831,73642,0.8256863862495121,True,Revisión por Comercial para contacto
832,90954,0.825354052362849,True,Revisión por Comercial para contacto
833,78674,0.8252143399829174,True,Revisión por Comercial para contacto
834,81789,0.8251442155763651,True,Revisión por Comercial para contacto
835,93879,0.8251256591693095,True,Revisión por Comercial para contacto
836,70610,0.8250864020820735,True,Revisión por Comercial para contacto
837,76950,0.8249912748811303,True,Revisión por Comercial para contacto
838,89852,0.8248977805678384,True,Revisión por Comercial para contacto
839,84645,0.824715267226606,True,Revisión por Comercial para contacto
840,75021,0.8245455723356394,True,Revisión por Comercial para contacto
841,92863,0.8244888459301914,True,Revisión por Comercial para contacto
842,95890,0.8242475982208252,True,Revisión por Comercial para contacto
843,79259,0.8241319837502521,True,Revisión por Comercial para contacto
844,83827,0.8241288098824129,True,Revisión por Comercial para contacto
845,99310,0.8240690685788641,True,Revisión por Comercial para contacto
846,97928,0.8240598723092551,True,Revisión por Comercial para contacto
847,70127,0.8240488839246781,True,Revisión por Comercial para contacto
848,73468,0.8240329345710623,True,Revisión por Comercial para contacto
849,89341,0.8239249691391549,True,Revisión por Comercial para contacto
850,91809,0.823860185464056,True,Revisión por Comercial para contacto
851,82066,0.8238091054608133,True,Revisión por Comercial para contacto
852,91595,0.8236314500637193,True,Revisión por Comercial para contacto
853,73562,0.8235977524300472,True,Revisión por Comercial para contacto
854,74355,0.8235890508188586,True,Revisión por Comercial para contacto
855,90412,0.8235306714286931,True,Revisión por Comercial para contacto
856,74957,0.8235251656231258,True,Revisión por Comercial para contacto
857,73085,0.8234349007659351,True,Revisión por Comercial para contacto
858,70669,0.8234117590325263,True,Revisión por Comercial para contacto
859,99735,0.8233904052926306,True,Revisión por Comercial para contacto
860,84518,0.8232567813862209,True,Revisión por Comercial para contacto
861,99203,0.8231180992747968,True,Revisión por Comercial para contacto
862,82266,0.8231033090029644,True,Revisión por Comercial para contacto
863,77958,0.8231005633254075,True,Revisión por Comercial para contacto
864,97929,0.8229510158211181,True,Revisión por Comercial para contacto
865,78399,0.822926244126857,True,Revisión por Comercial para contacto
866,70943,0.8228910559208367,True,Revisión por Comercial para contacto
867,97178,0.8227182056588341,True,Revisión por Comercial para contacto
868,78035,0.8226729393707135,True,Revisión por Comercial para contacto
869,97598,0.8226299010340032,True,Revisión por Comercial para contacto
870,93286,0.8226251442305182,True,Revisión por Comercial para contacto
871,93599,0.8225814241403807,True,Revisión por Comercial para contacto
872,97036,0.8223318069415853,True,Revisión por Comercial para contacto
873,74841,0.8222015596788534,True,Revisión por Comercial para contacto
874,80712,0.8220008085167437,True,Revisión por Comercial para contacto
875,72924,0.8217187593562747,True,Revisión por Comercial para contacto
876,96274,0.8216461717780641,True,Revisión por Comercial para contacto
877,88201,0.8216277030130326,True,Revisión por Comercial para contacto
878,70447,0.821367420866294,True,Revisión por Comercial para contacto
879,79055,0.8213505447359406,True,Revisión por Comercial para contacto
880,90546,0.8212865525664041,True,Revisión por Comercial para contacto
881,70266,0.8212754528570786,True,Revisión por Comercial para contacto
882,99327,0.8211472001413206,True,Revisión por Comercial para contacto
883,71565,0.8211263658951763,True,Revisión por Comercial para contacto
884,78846,0.8211026958330214,True,Revisión por Comercial para contacto
885,72659,0.8207894690990633,True,Revisión por Comercial para contacto
886,89843,0.8207648538425879,True,Revisión por Comercial para contacto
887,73389,0.8207202552231819,True,Revisión por Comercial para contacto
888,84439,0.8206066516284853,True,Revisión por Comercial para contacto
889,80876,0.8205946830032408,True,Revisión por Comercial para contacto
890,85183,0.8205088990308169,True,Revisión por Comercial para contacto
891,92667,0.8204543792291813,True,Revisión por Comercial para contacto
892,87583,0.820372750660422,True,Revisión por Comercial para contacto
893,81196,0.8203360279247878,True,Revisión por Comercial para contacto
894,71210,0.8203266353821257,True,Revisión por Comercial para contacto
895,76570,0.8203253769497846,True,Revisión por Comercial para contacto
896,88522,0.8201110197604797,True,Revisión por Comercial para contacto
897,91061,0.8197301726851155,True,Revisión por Comercial para contacto
898,89956,0.8196995031607895,True,Revisión por Comercial para contacto
899,94189,0.8196519093569332,True,Revisión por Comercial para contacto
900,89659,0.8194866713120091,True,Revisión por Comercial para contacto
901,88231,0.8193897992832286,True,Revisión por Comercial para contacto
902,83158,0.8190327094000751,True,Revisión por Comercial para contacto
903,74769,0.8188343600308238,True,Revisión por Comercial para contacto
904,97865,0.8185804374107354,True,Revisión por Comercial para contacto
905,92515,0.8184713237425879,True,Revisión por Comercial para contacto
906,90122,0.8184288925745933,True,Revisión por Comercial para contacto
907,70642,0.8184256216949884,True,Revisión por Comercial para contacto
908,89669,0.818423876582879,True,Revisión por Comercial para contacto
909,73097,0.8183446606562288,True,Revisión por Comercial para contacto
910,93466,0.8183293516910123,True,Revisión por Comercial para contacto
911,72690,0.8183169336938069,True,Revisión por Comercial para contacto
912,81026,0.8183021250949545,True,Revisión por Comercial para contacto
913,90639,0.8180549335037678,True,Revisión por Comercial para contacto
914,78229,0.817910876154711,True,Revisión por Comercial para contacto
915,76905,0.8176480247571456,True,Revisión por Comercial para contacto
916,84625,0.817612733861362,True,Revisión por Comercial para contacto
917,98440,0.8175570407617258,True,Revisión por Comercial para contacto
918,88997,0.8175346440263267,True,Revisión por Comercial para contacto
919,70008,0.8175068482353179,True,Revisión por Comercial para contacto
920,70611,0.8175032645570082,True,Revisión por Comercial para contacto
921,72685,0.817462254303363,True,Revisión por Comercial para contacto
922,75798,0.817406290991647,True,Revisión por Comercial para contacto
923,89814,0.8173587266647372,True,Revisión por Comercial para contacto
924,72939,0.8173555618842847,True,Revisión por Comercial para contacto
925,92995,0.8173417257534237,True,Revisión por Comercial para contacto
926,93028,0.8169983951575133,True,Revisión por Comercial para contacto
927,97319,0.8169757917838899,True,Revisión por Comercial para contacto
928,86320,0.8169577974129609,True,Revisión por Comercial para contacto
929,83240,0.816792578899434,True,Revisión por Comercial para contacto
930,73766,0.8167818771789043,True,Revisión por Comercial para contacto
931,71093,0.8166746105473207,True,Revisión por Comercial para contacto
932,98629,0.8166102785847846,True,Revisión por Comercial para contacto
933,78167,0.816488130995356,True,Revisión por Comercial para contacto
934,82027,0.8161107970858944,True,Revisión por Comercial para contacto
935,76581,0.8160533657949595,True,Revisión por Comercial para contacto
936,77966,0.815698623347211,True,Revisión por Comercial para contacto
937,97680,0.8156942466321295,True,Revisión por Comercial para contacto
938,82207,0.8155742808924064,True,Revisión por Comercial para contacto
939,81827,0.8154663198435761,True,Revisión por Comercial para contacto
940,88709,0.8152726807682115,True,Revisión por Comercial para contacto
941,81583,0.815199266951679,True,Revisión por Comercial para contacto
942,97307,0.8149104862548272,True,Revisión por Comercial para contacto
943,99768,0.8148361902586418,True,Revisión por Comercial para contacto
944,77602,0.8148168898963004,True,Revisión por Comercial para contacto
945,86348,0.8147844724178267,True,Revisión por Comercial para contacto
946,81585,0.81467416695086,True,Revisión por Comercial para contacto
947,98559,0.8146049748094878,True,Revisión por Comercial para contacto
948,96883,0.8145532987624661,True,Revisión por Comercial para contacto
949,84331,0.8145312546796705,True,Revisión por Comercial para contacto
950,97379,0.8141915565594787,True,Revisión por Comercial para contacto
951,96164,0.8141880187840713,True,Revisión por Comercial para contacto
952,90244,0.8140479191251337,True,Revisión por Comercial para contacto
953,98399,0.8139107346031472,True,Revisión por Comercial para contacto
954,87665,0.8137505639397381,True,Revisión por Comercial para contacto
955,97844,0.8137352756561592,True,Revisión por Comercial para contacto
956,84664,0.8137023180142792,True,Revisión por Comercial para contacto
957,83403,0.8136538993288216,True,Revisión por Comercial para contacto
958,93479,0.8133906911258054,True,Revisión por Comercial para contacto
959,70975,0.8131968162457585,True,Revisión por Comercial para contacto
960,80406,0.8131892214092691,True,Revisión por Comercial para contacto
961,73182,0.8130874690931418,True,Revisión por Comercial para contacto
962,78668,0.81266354505315,True,Revisión por Comercial para contacto
963,76627,0.8125965919162056,True,Revisión por Comercial para contacto
964,91671,0.8122469394014791,True,Revisión por Comercial para contacto
965,79334,0.8121406725221761,True,Revisión por Comercial para contacto
966,78845,0.811967271238752,True,Revisión por Comercial para contacto
967,92771,0.8119588722428737,True,Revisión por Comercial para contacto
968,83582,0.8119159444479309,True,Revisión por Comercial para contacto
969,95871,0.8117887401687993,True,Revisión por Comercial para contacto
970,94511,0.8117860799049783,True,Revisión por Comercial para contacto
971,70768,0.8116754798092308,True,Revisión por Comercial para contacto
972,78270,0.8116047991245906,True,Revisión por Comercial para contacto
973,70869,0.8115207104370669,True,Revisión por Comercial para contacto
974,84386,0.811502403387056,True,Revisión por Comercial para contacto
975,96829,0.8114999634713607,True,Revisión por Comercial para contacto
976,76607,0.8113551956551563,True,Revisión por Comercial para contacto
977,85949,0.8113324784789963,True,Revisión por Comercial para contacto
978,82111,0.8113113307812752,True,Revisión por Comercial para contacto
979,70798,0.8110667826466401,True,Revisión por Comercial para contacto
980,89014,0.811054052873404,True,Revisión por Comercial para contacto
981,93637,0.8110111433334596,True,Revisión por Comercial para contacto
982,98851,0.8109201082486428,True,Revisión por Comercial para contacto
983,87599,0.8107884537412673,True,Revisión por Comercial para contacto
984,89896,0.8106966193062054,True,Revisión por Comercial para contacto
985,93796,0.8106722897348931,True,Revisión por Comercial para contacto
986,83572,0.810665618597301,True,Revisión por Comercial para contacto
987,77819,0.810637315873532,True,Revisión por Comercial para contacto
988,87195,0.8106133157495442,True,Revisión por Comercial para contacto
989,84682,0.810426361101869,True,Revisión por Comercial para contacto
990,73195,0.810202983775855,True,Revisión por Comercial para contacto
991,89842,0.8100898753614675,True,Revisión por Comercial para contacto
992,76513,0.8097387391998981,True,Revisión por Comercial para contacto
993,84007,0.8097279186874868,True,Revisión por Comercial para contacto
994,78228,0.809568323657723,True,Revisión por Comercial para contacto
995,89136,0.8092588927952978,True,Revisión por Comercial para contacto
996,86642,0.8091882882997612,True,Revisión por Comercial para contacto
997,99117,0.8089937347432696,True,Revisión por Comercial para contacto
998,95578,0.8088698562029214,True,Revisión por Comercial para contacto
999,95282,0.8088459770173082,True,Revisión por Comercial para contacto
1000,97145,0.8086769830738136,True,Revisión por Comercial para contacto
1001,74616,0.8086497078537992,True,Revisión por Comercial para contacto
1002,88383,0.8082573960092749,True,Revisión por Comercial para contacto
1003,87977,0.8081894645373773,True,Revisión por Comercial para contacto
1004,92819,0.8081886786126089,True,Revisión por Comercial para contacto
1005,76094,0.8081568767499712,True,Revisión por Comercial para contacto
1006,83086,0.8081009847294649,True,Revisión por Comercial para contacto
1007,70338,0.8080941616691238,True,Revisión por Comercial para contacto
1008,91787,0.8079089070866939,True,Revisión por Comercial para contacto
1009,76487,0.8078096660151532,True,Revisión por Comercial para contacto
1010,79703,0.8077798994346861,True,Revisión por Comercial para contacto
1011,82192,0.8076992036084448,True,Revisión por Comercial para contacto
1012,86971,0.8073671596975776,True,Revisión por Comercial para contacto
1013,79810,0.8071367727251183,True,Revisión por Comercial para contacto
1014,71039,0.8071060637159944,True,Revisión por Comercial para contacto
1015,76910,0.8070838363721949,True,Revisión por Comercial para contacto
1016,70962,0.8070192175414653,True,Revisión por Comercial para contacto
1017,92597,0.806960945116179,True,Revisión por Comercial para contacto
1018,70977,0.8069491386367871,True,Revisión por Comercial para contacto
1019,70959,0.8069389601767616,True,Revisión por Comercial para contacto
1020,97980,0.8069027720457249,True,Revisión por Comercial para contacto
1021,83437,0.8068268377350292,True,Revisión por Comercial para contacto
1022,78113,0.80665366089481,True,Revisión por Comercial para contacto
1023,70813,0.8064265743227282,True,Revisión por Comercial para contacto
1024,76598,0.8063066069040111,True,Revisión por Comercial para contacto
1025,77738,0.8062638364073382,True,Revisión por Comercial para contacto
1026,78751,0.806052601542672,True,Revisión por Comercial para contacto
1027,70812,0.8060147052011832,True,Revisión por Comercial para contacto
1028,79937,0.8059119837699964,True,Revisión por Comercial para contacto
1029,74471,0.8057927578422615,True,Revisión por Comercial para contacto
1030,75760,0.8057493372988307,True,Revisión por Comercial para contacto
1031,88386,0.805551018976674,True,Revisión por Comercial para contacto
1032,93772,0.8054739284926111,True,Revisión por Comercial para contacto
1033,73039,0.8053863385437834,True,Revisión por Comercial para contacto
1034,89013,0.805384943325562,True,Revisión por Comercial para contacto
1035,90820,0.8053460648322214,True,Revisión por Comercial para contacto
1036,78887,0.8053270751457617,True,Revisión por Comercial para contacto
1037,90551,0.8053120946576982,True,Revisión por Comercial para contacto
1038,94588,0.8052084168074384,True,Revisión por Comercial para contacto
1039,71341,0.8051874530424892,True,Revisión por Comercial para contacto
1040,83216,0.8051202729498571,True,Revisión por Comercial para contacto
1041,79486,0.8051099879096432,True,Revisión por Comercial para contacto
1042,84074,0.8050952437448089,True,Revisión por Comercial para contacto
1043,71323,0.8050506270671747,True,Revisión por Comercial para contacto
1044,95760,0.8050407370943964,True,Revisión por Comercial para contacto
1045,91451,0.8049337343773001,True,Revisión por Comercial para contacto
1046,98144,0.8049112399732937,True,Revisión por Comercial para contacto
1047,91665,0.8047414806013166,True,Revisión por Comercial para contacto
1048,84557,0.8047254347100564,True,Revisión por Comercial para contacto
1049,82351,0.8046501128445109,True,Revisión por Comercial para contacto
1050,99115,0.8045061623420651,True,Revisión por Comercial para contacto
1051,81300,0.8044921970412557,True,Revisión por Comercial para contacto
1052,75131,0.8044840727679744,True,Revisión por Comercial para contacto
1053,73669,0.804385490304264,True,Revisión por Comercial para contacto
1054,95779,0.8043475318711925,True,Revisión por Comercial para contacto
1055,76023,0.8043186361916399,True,Revisión por Comercial para contacto
1056,90146,0.8041258184758133,True,Revisión por Comercial para contacto
1057,77319,0.804088808606437,True,Revisión por Comercial para contacto
1058,80404,0.8039876332556681,True,Revisión por Comercial para contacto
1059,85038,0.8038372991919119,True,Revisión por Comercial para contacto
1060,97835,0.8035692161585172,True,Revisión por Comercial para contacto
1061,96282,0.8033521637081916,True,Revisión por Comercial para contacto
1062,94652,0.8032464028349151,True,Revisión por Comercial para contacto
1063,97625,0.8032225998201217,True,Revisión por Comercial para contacto
1064,84494,0.803210179113446,True,Revisión por Comercial para contacto
1065,74545,0.8031409730826125,True,Revisión por Comercial para contacto
1066,74300,0.8031249585566058,True,Revisión por Comercial para contacto
1067,72833,0.80311567376665,True,Revisión por Comercial para contacto
1068,71824,0.8028926448638175,True,Revisión por Comercial para contacto
1069,79947,0.8027541519378151,True,Revisión por Comercial para contacto
1070,86910,0.8027388688246235,True,Revisión por Comercial para contacto
1071,98697,0.8026157001765871,True,Revisión por Comercial para contacto
1072,91568,0.8025824765473024,True,Revisión por Comercial para contacto
1073,99739,0.8023713095518736,True,Revisión por Comercial para contacto
1074,80333,0.8022962401927,True,Revisión por Comercial para contacto
1075,85702,0.8022813422014066,True,Revisión por Comercial para contacto
1076,94047,0.8022477669248244,True,Revisión por Comercial para contacto
1077,80804,0.8021687639796701,True,Revisión por Comercial para contacto
1078,87381,0.8019366488966896,True,Revisión por Comercial para contacto
1079,80974,0.801771667808259,True,Revisión por Comercial para contacto
1080,93026,0.8016718788135054,True,Revisión por Comercial para contacto
1081,94412,0.8016303643568878,True,Revisión por Comercial para contacto
1082,71279,0.8015364282310059,True,Revisión por Comercial para contacto
1083,84385,0.8014339712079351,True,Revisión por Comercial para contacto
1084,85698,0.8014087496494733,True,Revisión por Comercial para contacto
1085,71493,0.8013828745196815,True,Revisión por Comercial para contacto
1086,75556,0.801285881321449,True,Revisión por Comercial para contacto
1087,99985,0.8012388330928019,True,Revisión por Comercial para contacto
1088,76565,0.8008939357199458,True,Revisión por Comercial para contacto
1089,99316,0.8006684508668749,True,Revisión por Comercial para contacto
1090,83364,0.8004955274568669,True,Revisión por Comercial para contacto
1091,75531,0.8004881162967523,True,Revisión por Comercial para contacto
1092,77969,0.8004399381162081,True,Revisión por Comercial para contacto
1093,89134,0.8002743924688761,True,Revisión por Comercial para contacto
1094,96033,0.8001214242716221,True,Revisión por Comercial para contacto
1095,82800,0.8000195430632253,True,Revisión por Comercial para contacto
1096,71003,0.8000122090704567,True,Revisión por Comercial para contacto
1097,82602,0.7999236770703735,True,Revisión por Comercial para contacto
1098,92245,0.7998141704692525,True,Revisión por Comercial para contacto
1099,91202,0.7997380380695732,True,Revisión por Comercial para contacto
1100,72300,0.799596232470047,True,Revisión por Comercial para contacto
1101,99305,0.7994407905028388,True,Revisión por Comercial para contacto
1102,97162,0.7994385588982807,True,Revisión por Comercial para contacto
1103,85781,0.7992494401720747,True,Revisión por Comercial para contacto
1104,93694,0.7992456172699526,True,Revisión por Comercial para contacto
1105,94360,0.7990527915097576,True,Revisión por Comercial para contacto
1106,97332,0.7990162740622851,True,Revisión por Comercial para contacto
1107,83282,0.7988132247100086,True,Revisión por Comercial para contacto
1108,99698,0.7987578397613061,True,Revisión por Comercial para contacto
1109,83111,0.7986591500761118,True,Revisión por Comercial para contacto
1110,84747,0.7986335841841947,True,Revisión por Comercial para contacto
1111,96320,0.7984784474021464,True,Revisión por Comercial para contacto
1112,83820,0.7983518011781299,True,Revisión por Comercial para contacto
1113,81805,0.7983460429096629,True,Revisión por Comercial para contacto
1114,86116,0.7983435908915547,True,Revisión por Comercial para contacto
1115,80419,0.7982806424538719,True,Revisión por Comercial para contacto
1116,76643,0.7982500116775715,True,Revisión por Comercial para contacto
1117,98976,0.7981763035148678,True,Revisión por Comercial para contacto
1118,76873,0.7981560220082631,True,Revisión por Comercial para contacto
1119,93194,0.7979740961909946,True,Revisión por Comercial para contacto
1120,76222,0.7979332192291289,True,Revisión por Comercial para contacto
1121,95801,0.7978238617648536,True,Revisión por Comercial para contacto
1122,76345,0.7976793174549873,True,Revisión por Comercial para contacto
1123,78656,0.7976679754229604,True,Revisión por Comercial para contacto
1124,80398,0.7974815795893477,True,Revisión por Comercial para contacto
1125,92641,0.7973124060407412,True,Revisión por Comercial para contacto
1126,81408,0.7971850422203749,True,Revisión por Comercial para contacto
1127,71315,0.7971783393184372,True,Revisión por Comercial para contacto
1128,80853,0.7971073203146388,True,Revisión por Comercial para contacto
1129,78784,0.797042660720415,True,Revisión por Comercial para contacto
1130,71945,0.7969957321882875,True,Revisión por Comercial para contacto
1131,76534,0.7968201007310821,True,Revisión por Comercial para contacto
1132,70081,0.7968094871615479,True,Revisión por Comercial para contacto
1133,73511,0.7967663749552583,True,Revisión por Comercial para contacto
1134,80885,0.7967128018747272,True,Revisión por Comercial para contacto
1135,75003,0.7966093939667569,True,Revisión por Comercial para contacto
1136,90306,0.7964722480093662,True,Revisión por Comercial para contacto
1137,78553,0.7963835917504045,True,Revisión por Comercial para contacto
1138,95881,0.7958922208290464,True,Revisión por Comercial para contacto
1139,74906,0.7958621945530436,True,Revisión por Comercial para contacto
1140,83644,0.7957876361149113,True,Revisión por Comercial para contacto
1141,87074,0.795766760138219,True,Revisión por Comercial para contacto
1142,89858,0.7956752112803265,True,Revisión por Comercial para contacto
1143,79072,0.7955978403176441,True,Revisión por Comercial para contacto
1144,86724,0.7954675393458003,True,Revisión por Comercial para contacto
1145,86165,0.7952054676320252,True,Revisión por Comercial para contacto
1146,85335,0.7951641564733181,True,Revisión por Comercial para contacto
1147,81226,0.7951597082392582,True,Revisión por Comercial para contacto
1148,96926,0.7948612202355997,True,Revisión por Comercial para contacto
1149,98529,0.7946447992776576,True,Revisión por Comercial para contacto
1150,98159,0.7945376128494516,True,Revisión por Comercial para contacto
1151,86673,0.7943348256952858,True,Revisión por Comercial para contacto
1152,77874,0.7942413457877209,True,Revisión por Comercial para contacto
1153,74344,0.7941839248776651,True,Revisión por Comercial para contacto
1154,74289,0.7940255068697674,True,Revisión por Comercial para contacto
1155,95032,0.7938305418693413,True,Revisión por Comercial para contacto
1156,84538,0.7938287209223773,True,Revisión por Comercial para contacto
1157,91764,0.7936720350034616,True,Revisión por Comercial para contacto
1158,83933,0.79360591286251,True,Revisión por Comercial para contacto
1159,70082,0.7934337332725396,True,Revisión por Comercial para contacto
1160,98077,0.7932764188815355,True,Revisión por Comercial para contacto
1161,81989,0.7923003362375599,True,Revisión por Comercial para contacto
1162,81685,0.7922545130788026,True,Revisión por Comercial para contacto
1163,93335,0.7921372386741035,True,Revisión por Comercial para contacto
1164,96900,0.792122452652367,True,Revisión por Comercial para contacto
1165,86658,0.7920213748108564,True,Revisión por Comercial para contacto
1166,77842,0.7918427280697904,True,Revisión por Comercial para contacto
1167,90847,0.7917911728659162,True,Revisión por Comercial para contacto
1168,73507,0.7917635200028821,True,Revisión por Comercial para contacto
1169,86493,0.7916262230116939,True,Revisión por Comercial para contacto
1170,73177,0.7914919725109177,True,Revisión por Comercial para contacto
1171,85207,0.7914586717871602,True,Revisión por Comercial para contacto
1172,88065,0.791430227524797,True,Revisión por Comercial para contacto
1173,77098,0.7912795940868291,True,Revisión por Comercial para contacto
1174,83739,0.7912145822212181,True,Revisión por Comercial para contacto
1175,82281,0.7911817528711773,True,Revisión por Comercial para contacto
1176,75222,0.790873078676818,True,Revisión por Comercial para contacto
1177,99727,0.7907182852172647,True,Revisión por Comercial para contacto
1178,95423,0.7907042850181081,True,Revisión por Comercial para contacto
1179,73217,0.7906532165240342,True,Revisión por Comercial para contacto
1180,90616,0.7904960261351734,True,Revisión por Comercial para contacto
1181,80363,0.790452705594481,True,Revisión por Comercial para contacto
1182,70163,0.7903497342633002,True,Revisión por Comercial para contacto
1183,81080,0.7901483696982546,True,Revisión por Comercial para contacto
1184,99243,0.790042501564991,True,Revisión por Comercial para contacto
1185,91951,0.7899900478493885,True,Revisión por Comercial para contacto
1186,80204,0.7899895788974038,True,Revisión por Comercial para contacto
1187,93994,0.7898588849550746,True,Revisión por Comercial para contacto
1188,70626,0.7898222744186892,True,Revisión por Comercial para contacto
1189,83806,0.7897268617498396,True,Revisión por Comercial para contacto
1190,78054,0.78970298025242,True,Revisión por Comercial para contacto
1191,78370,0.7895174400194298,True,Revisión por Comercial para contacto
1192,73943,0.7893006145979633,True,Revisión por Comercial para contacto
1193,89507,0.7891946025954208,True,Revisión por Comercial para contacto
1194,92911,0.7890730950211879,True,Revisión por Comercial para contacto
1195,75543,0.7890530850453645,True,Revisión por Comercial para contacto
1196,70587,0.7890373698892418,True,Revisión por Comercial para contacto
1197,70073,0.7889040098752241,True,Revisión por Comercial para contacto
1198,99112,0.7887086576623178,True,Revisión por Comercial para contacto
1199,91522,0.7886008375071344,True,Revisión por Comercial para contacto
1200,99151,0.7885561536698906,True,Revisión por Comercial para contacto
1201,95224,0.7882541270235344,True,Revisión por Comercial para contacto
1202,84637,0.7880861774099388,True,Revisión por Comercial para contacto
1203,78834,0.7880582322113784,True,Revisión por Comercial para contacto
1204,84829,0.7880519624490645,True,Revisión por Comercial para contacto
1205,73929,0.7880440428887284,True,Revisión por Comercial para contacto
1206,93388,0.7879639552472489,True,Revisión por Comercial para contacto
1207,78224,0.7878606758606581,True,Revisión por Comercial para contacto
1208,93587,0.7877853501121204,True,Revisión por Comercial para contacto
1209,85855,0.7877330805828497,True,Revisión por Comercial para contacto
1210,90517,0.7877073209640533,True,Revisión por Comercial para contacto
1211,96459,0.7876789106858932,True,Revisión por Comercial para contacto
1212,95388,0.7876295798113679,True,Revisión por Comercial para contacto
1213,94213,0.7875969023752745,True,Revisión por Comercial para contacto
1214,84054,0.7874774308860146,True,Revisión por Comercial para contacto
1215,82455,0.787365862108305,True,Revisión por Comercial para contacto
1216,90473,0.7873083959109449,True,Revisión por Comercial para contacto
1217,74063,0.7872583409553252,True,Revisión por Comercial para contacto
1218,92530,0.786808386358881,True,Revisión por Comercial para contacto
1219,96233,0.7863158149658663,True,Revisión por Comercial para contacto
1220,83918,0.7860517768255462,True,Revisión por Comercial para contacto
1221,74627,0.78599893686841,True,Revisión por Comercial para contacto
1222,93696,0.7858706245203231,True,Revisión por Comercial para contacto
1223,82758,0.7858477185643519,True,Revisión por Comercial para contacto
1224,76867,0.7856327414344036,True,Revisión por Comercial para contacto
1225,74077,0.7856288233137873,True,Revisión por Comercial para contacto
1226,76569,0.7855693375838186,True,Revisión por Comercial para contacto
