solicitud_id,month,riesgo_estimado,fraude_real,prioridad_mes,cupo_mes,revisar
816491,6,0.0036985327678405434,0,38959,5409,False
860258,6,0.0036985176775293028,0,38960,5409,False
899693,6,0.003698244607480507,0,38961,5409,False
817278,6,0.00369811311199921,0,38962,5409,False
833814,6,0.003698031230129012,0,38963,5409,False
834769,6,0.003697968777966366,0,38964,5409,False
858885,6,0.0036978765810979216,0,38965,5409,False
798871,6,0.00369784758101375,0,38966,5409,False
829582,6,0.003697460000468062,0,38967,5409,False
876397,6,0.0036973992125746142,0,38968,5409,False
850432,6,0.003697284330051548,0,38969,5409,False
813435,6,0.0036972205743508375,0,38970,5409,False
795755,6,0.003697130059670836,0,38971,5409,False
832455,6,0.0036969186906470183,0,38972,5409,False
894438,6,0.0036965710274236684,0,38973,5409,False
878411,6,0.0036964741000018704,0,38974,5409,False
839332,6,0.0036963554308178277,0,38975,5409,False
834577,6,0.0036963347595698045,0,38976,5409,False
812846,6,0.003696097562202576,0,38977,5409,False
811860,6,0.0036960469525745233,0,38978,5409,False
837005,6,0.0036960233435180487,0,38979,5409,False
854927,6,0.003695960059762043,0,38980,5409,False
853382,6,0.0036959559633112887,0,38981,5409,False
836639,6,0.0036957673759911193,0,38982,5409,False
858424,6,0.003695547646653365,0,38983,5409,False
873896,6,0.003695386264136454,0,38984,5409,False
884423,6,0.0036951036713235934,0,38985,5409,False
858339,6,0.0036949430866647995,0,38986,5409,False
897758,6,0.0036948002021738513,0,38987,5409,False
818579,6,0.0036945500393724064,0,38988,5409,False
864353,6,0.003694465715413471,0,38989,5409,False
847936,6,0.0036943747714108326,0,38990,5409,False
873820,6,0.0036942962359482446,0,38991,5409,False
902750,6,0.003694081799615633,0,38992,5409,False
860532,6,0.003693467152343537,0,38993,5409,False
864678,6,0.003693310609103738,0,38994,5409,False
879370,6,0.0036932180268283714,0,38995,5409,False
809994,6,0.003693182561935909,0,38996,5409,False
804586,6,0.0036930899186830577,0,38997,5409,False
873772,6,0.0036929362485356755,0,38998,5409,False
812442,6,0.003692906985519344,0,38999,5409,False
849747,6,0.0036928243297188537,0,39000,5409,False
842926,6,0.003692185796603481,0,39001,5409,False
854224,6,0.0036919663574291944,0,39002,5409,False
879693,6,0.003691800939539431,0,39003,5409,False
848977,6,0.003691797866314581,0,39004,5409,False
803805,6,0.00369173822701351,0,39005,5409,False
871726,6,0.003691737679075939,0,39006,5409,False
871271,6,0.0036917351100110712,0,39007,5409,False
900092,6,0.003691519015385367,0,39008,5409,False
820527,6,0.0036914653616671846,0,39009,5409,False
864170,6,0.003691280919356019,0,39010,5409,False
808877,6,0.0036912737491994166,0,39011,5409,False
830664,6,0.0036909910738135137,0,39012,5409,False
825993,6,0.0036907551718617644,0,39013,5409,False
821871,6,0.003690723287606479,0,39014,5409,False
881591,6,0.003690715707304243,0,39015,5409,False
840891,6,0.0036906060829734804,0,39016,5409,False
834646,6,0.0036905775875159556,0,39017,5409,False
834001,6,0.003690190936745078,0,39018,5409,False
817435,6,0.003690172022544936,0,39019,5409,False
825175,6,0.0036901081738892807,0,39020,5409,False
877522,6,0.0036900408665616817,0,39021,5409,False
859231,6,0.0036899212790995404,0,39022,5409,False
873510,6,0.003689830815206005,0,39023,5409,False
815338,6,0.003689786744802142,0,39024,5409,False
804931,6,0.003689687050723719,0,39025,5409,False
812654,6,0.0036894420562514642,0,39026,5409,False
812565,6,0.0036894281736372884,0,39027,5409,False
820780,6,0.003689304284202522,0,39028,5409,False
796863,6,0.0036889727623548737,0,39029,5409,False
812774,6,0.00368883099798184,0,39030,5409,False
891575,6,0.003688753208388446,0,39031,5409,False
838381,6,0.003688586753579282,0,39032,5409,False
865730,6,0.003688517579617845,0,39033,5409,False
840555,6,0.0036884809993060386,0,39034,5409,False
808362,6,0.0036883529140779685,0,39035,5409,False
870025,6,0.0036883155528760893,0,39036,5409,False
863971,6,0.0036880784826794463,0,39037,5409,False
822567,6,0.003687863390814819,0,39038,5409,False
854041,6,0.0036874692574956113,0,39039,5409,False
877202,6,0.0036872311694905093,0,39040,5409,False
900328,6,0.0036871907304858323,0,39041,5409,False
879633,6,0.003687187003080514,0,39042,5409,False
806766,6,0.0036869887569946054,0,39043,5409,False
796293,6,0.0036865931616876907,0,39044,5409,False
880359,6,0.0036865897041086903,0,39045,5409,False
797741,6,0.003686495668669139,0,39046,5409,False
869328,6,0.003686420879651057,0,39047,5409,False
849085,6,0.0036863433608306656,0,39048,5409,False
801482,6,0.003686258305576714,0,39049,5409,False
841134,6,0.003686117941485693,0,39050,5409,False
829287,6,0.0036858973015271084,0,39051,5409,False
878043,6,0.003685874780980402,0,39052,5409,False
795387,6,0.003685817500097086,0,39053,5409,False
888527,6,0.0036856451499961153,0,39054,5409,False
821726,6,0.003685621079777182,0,39055,5409,False
860689,6,0.0036856110905525512,0,39056,5409,False
813583,6,0.0036854372072384796,0,39057,5409,False
854376,6,0.003685345894872031,0,39058,5409,False
859645,6,0.0036852209927291943,0,39059,5409,False
858701,6,0.0036849357157958925,0,39060,5409,False
880045,6,0.0036849270885438057,0,39061,5409,False
828754,6,0.003684738488836555,0,39062,5409,False
813871,6,0.0036846156379894413,0,39063,5409,False
873474,6,0.0036843322069609503,0,39064,5409,False
858185,6,0.003684295290421848,0,39065,5409,False
839310,6,0.003684251097236042,0,39066,5409,False
812245,6,0.003684139191445716,0,39067,5409,False
826277,6,0.0036841024506717155,0,39068,5409,False
799997,6,0.0036838135949794322,0,39069,5409,False
873798,6,0.003683605529765983,0,39070,5409,False
833021,6,0.003683418912093343,0,39071,5409,False
900453,6,0.0036833360426997276,0,39072,5409,False
881873,6,0.0036830434112541896,0,39073,5409,False
877129,6,0.0036827537424136306,0,39074,5409,False
858788,6,0.0036827317097609027,0,39075,5409,False
849056,6,0.003682444241943881,0,39076,5409,False
810410,6,0.003682227405861631,0,39077,5409,False
800891,6,0.003682211104405214,0,39078,5409,False
860928,6,0.00368216028339009,0,39079,5409,False
862021,6,0.003682148827339578,0,39080,5409,False
849326,6,0.003682053001219019,0,39081,5409,False
864698,6,0.0036819920542015996,0,39082,5409,False
886707,6,0.003681804403857058,0,39083,5409,False
804119,6,0.003681745857411249,0,39084,5409,False
846998,6,0.0036814854463392954,0,39085,5409,False
869504,6,0.0036814098808267037,0,39086,5409,False
795352,6,0.0036814032476896815,0,39087,5409,False
827925,6,0.003681362319268196,0,39088,5409,False
878503,6,0.0036812329005731967,0,39089,5409,False
856423,6,0.003681229264503748,0,39090,5409,False
899518,6,0.003681131766113239,0,39091,5409,False
845980,6,0.003680857624486801,0,39092,5409,False
814576,6,0.0036807432900473995,0,39093,5409,False
866346,6,0.0036805839908182376,0,39094,5409,False
835328,6,0.003680352492056455,0,39095,5409,False
844356,6,0.0036803242519500286,0,39096,5409,False
879369,6,0.0036802829006288094,0,39097,5409,False
796763,6,0.0036801539262117672,0,39098,5409,False
881423,6,0.003680150939936663,0,39099,5409,False
872115,6,0.0036800312620705027,0,39100,5409,False
886538,6,0.0036795549476332247,0,39101,5409,False
860750,6,0.003679517454604862,0,39102,5409,False
798920,6,0.003679362494257583,0,39103,5409,False
834401,6,0.0036789735037518452,0,39104,5409,False
839710,6,0.0036786314754909837,0,39105,5409,False
880253,6,0.003678318563560154,0,39106,5409,False
821468,6,0.0036780591210106954,0,39107,5409,False
897046,6,0.0036779712251813375,0,39108,5409,False
818627,6,0.0036779191720693214,0,39109,5409,False
856963,6,0.00367791771616281,0,39110,5409,False
825624,6,0.0036777517530809005,0,39111,5409,False
802390,6,0.0036775262884520617,0,39112,5409,False
849473,6,0.003677288539223884,0,39113,5409,False
898367,6,0.003677271014309076,0,39114,5409,False
842844,6,0.0036767448025860935,0,39115,5409,False
895314,6,0.0036765702761081833,0,39116,5409,False
863230,6,0.00367640595053854,0,39117,5409,False
860657,6,0.0036763954480064157,0,39118,5409,False
815137,6,0.0036761436350098756,0,39119,5409,False
895685,6,0.0036760559968486615,0,39120,5409,False
840910,6,0.003676021211341093,0,39121,5409,False
811033,6,0.0036760108188189323,0,39122,5409,False
838984,6,0.003675836074430177,0,39123,5409,False
897511,6,0.0036754589751264496,0,39124,5409,False
878379,6,0.0036754299594690793,0,39125,5409,False
798497,6,0.0036753037008841784,0,39126,5409,False
795154,6,0.0036752868596267967,0,39127,5409,False
843729,6,0.003675185200668962,0,39128,5409,False
867544,6,0.003675022397052075,0,39129,5409,False
813481,6,0.003674791866632176,0,39130,5409,False
854808,6,0.003674694746269208,0,39131,5409,False
853717,6,0.003674554907665801,0,39132,5409,False
840000,6,0.0036743077406271724,0,39133,5409,False
868664,6,0.003674022130358284,0,39134,5409,False
801347,6,0.003673890450958792,0,39135,5409,False
814481,6,0.0036738498806531293,0,39136,5409,False
799807,6,0.0036734890358897853,0,39137,5409,False
856941,6,0.00367313824431309,0,39138,5409,False
818854,6,0.003673135360039724,0,39139,5409,False
862396,6,0.0036731043724491327,0,39140,5409,False
799595,6,0.003673102411413847,0,39141,5409,False
830430,6,0.003673096060713444,0,39142,5409,False
833508,6,0.00367270550763109,0,39143,5409,False
805238,6,0.0036723123093358404,0,39144,5409,False
882096,6,0.003672296528183897,0,39145,5409,False
882267,6,0.0036720200019529684,0,39146,5409,False
892743,6,0.0036718975639187675,0,39147,5409,False
795495,6,0.0036718451945808757,0,39148,5409,False
901122,6,0.003671729796998151,0,39149,5409,False
868638,6,0.0036716745324376723,0,39150,5409,False
860224,6,0.0036715748111755993,0,39151,5409,False
857420,6,0.0036709023735387643,0,39152,5409,False
871542,6,0.003670524612793038,0,39153,5409,False
800166,6,0.003670481659430816,0,39154,5409,False
864828,6,0.0036703224408129965,0,39155,5409,False
814775,6,0.00367010086561976,0,39156,5409,False
882907,6,0.003669925456983392,0,39157,5409,False
854961,6,0.0036698886736753404,0,39158,5409,False
883155,6,0.0036698877799726842,0,39159,5409,False
850430,6,0.003669710090494735,0,39160,5409,False
824677,6,0.003669641198961353,0,39161,5409,False
883409,6,0.003669605159417772,0,39162,5409,False
796370,6,0.003669411049485848,0,39163,5409,False
816406,6,0.0036693549422083978,0,39164,5409,False
836746,6,0.003669192247892088,0,39165,5409,False
900917,6,0.0036691255465974245,0,39166,5409,False
828515,6,0.003669117381185312,1,39167,5409,False
835347,6,0.00366908413093013,0,39168,5409,False
862172,6,0.0036690220457783556,0,39169,5409,False
864634,6,0.0036689468641047155,0,39170,5409,False
832949,6,0.003668779588169373,0,39171,5409,False
871880,6,0.0036685109651397323,0,39172,5409,False
884718,6,0.00366846467605524,0,39173,5409,False
842719,6,0.003667815431243993,0,39174,5409,False
870393,6,0.003667563876818927,0,39175,5409,False
814252,6,0.003667485350899466,0,39176,5409,False
821328,6,0.0036672461066121448,0,39177,5409,False
807592,6,0.0036672170037166793,0,39178,5409,False
902189,6,0.003667194720006504,0,39179,5409,False
852832,6,0.0036670751450624656,0,39180,5409,False
796716,6,0.003666925634681919,0,39181,5409,False
802133,6,0.003666741521514689,0,39182,5409,False
841935,6,0.0036666744365097073,0,39183,5409,False
867061,6,0.00366651339125724,0,39184,5409,False
819777,6,0.0036664685941454394,0,39185,5409,False
846952,6,0.0036662628787410374,0,39186,5409,False
845316,6,0.0036662593000668913,0,39187,5409,False
802568,6,0.0036662082999748056,0,39188,5409,False
885469,6,0.003665933219911632,0,39189,5409,False
855432,6,0.0036656002876709944,0,39190,5409,False
836155,6,0.003665520860848947,0,39191,5409,False
850394,6,0.003665350387355578,0,39192,5409,False
818068,6,0.0036653047353539282,0,39193,5409,False
805179,6,0.0036651098208291292,0,39194,5409,False
893486,6,0.0036650803601172223,0,39195,5409,False
887313,6,0.0036649994716262267,0,39196,5409,False
845382,6,0.0036649072252692085,0,39197,5409,False
854589,6,0.0036648852911568735,0,39198,5409,False
894405,6,0.003664808443016673,0,39199,5409,False
807372,6,0.0036647523627990975,0,39200,5409,False
837405,6,0.0036644943734695287,0,39201,5409,False
809358,6,0.0036644893886754186,0,39202,5409,False
861802,6,0.0036643482062921288,0,39203,5409,False
807494,6,0.003664078270450059,0,39204,5409,False
850717,6,0.0036639019133403498,0,39205,5409,False
824287,6,0.003663841730825859,0,39206,5409,False
864717,6,0.0036637974459619986,0,39207,5409,False
819359,6,0.0036637873670456646,0,39208,5409,False
861732,6,0.0036637030694489357,0,39209,5409,False
896007,6,0.0036636909672057762,0,39210,5409,False
847631,6,0.003663680318364191,0,39211,5409,False
862870,6,0.0036636131196439515,0,39212,5409,False
808337,6,0.0036636019976427877,0,39213,5409,False
831652,6,0.003663497045087903,0,39214,5409,False
876732,6,0.003663419201991495,0,39215,5409,False
810642,6,0.003663363039863117,0,39216,5409,False
806168,6,0.003663259408660606,0,39217,5409,False
898156,6,0.0036631856325678785,0,39218,5409,False
891090,6,0.0036630281080424283,0,39219,5409,False
875285,6,0.0036629970830696916,0,39220,5409,False
897706,6,0.0036628322054677964,0,39221,5409,False
828533,6,0.0036628182213420983,0,39222,5409,False
814482,6,0.0036622565544104754,0,39223,5409,False
809962,6,0.003662252373317614,0,39224,5409,False
863845,6,0.003662189088641492,0,39225,5409,False
818962,6,0.0036621577154818024,0,39226,5409,False
879393,6,0.003661990584482493,0,39227,5409,False
848513,6,0.003661944764244376,0,39228,5409,False
835914,6,0.0036619261673412565,0,39229,5409,False
848010,6,0.0036619188970414816,0,39230,5409,False
795401,6,0.003661583848396937,0,39231,5409,False
808451,6,0.0036614403399757777,0,39232,5409,False
893932,6,0.0036612316479659414,0,39233,5409,False
847042,6,0.0036610397984357507,0,39234,5409,False
803440,6,0.003661025649852472,0,39235,5409,False
801109,6,0.003660864205896739,0,39236,5409,False
795767,6,0.0036607684160212214,0,39237,5409,False
799898,6,0.0036605326214562985,1,39238,5409,False
808591,6,0.0036603123809465636,0,39239,5409,False
797486,6,0.0036602458921239866,0,39240,5409,False
869863,6,0.0036601302580434557,0,39241,5409,False
892998,6,0.0036599888629601915,0,39242,5409,False
801687,6,0.0036599880139863905,0,39243,5409,False
845613,6,0.003659924238743968,0,39244,5409,False
795986,6,0.0036598280531697823,0,39245,5409,False
836830,6,0.0036595971363357,0,39246,5409,False
868489,6,0.0036594020818125224,0,39247,5409,False
891711,6,0.003659393055748237,0,39248,5409,False
795482,6,0.003659340802587046,0,39249,5409,False
841778,6,0.00365927372009767,0,39250,5409,False
842723,6,0.0036592691500999157,0,39251,5409,False
813718,6,0.0036589724369756414,0,39252,5409,False
874337,6,0.003658835743321131,0,39253,5409,False
797172,6,0.0036588337256871165,0,39254,5409,False
880317,6,0.003658707174806582,0,39255,5409,False
844067,6,0.0036586547709028094,0,39256,5409,False
882345,6,0.0036584220798158906,0,39257,5409,False
808045,6,0.0036583886597828575,0,39258,5409,False
834307,6,0.003658138058260329,0,39259,5409,False
837941,6,0.003658124094559226,0,39260,5409,False
872290,6,0.0036581061285470727,0,39261,5409,False
825029,6,0.0036580051708132466,0,39262,5409,False
870369,6,0.0036579507391602834,0,39263,5409,False
849670,6,0.0036579290963795878,0,39264,5409,False
896530,6,0.003657837711987961,0,39265,5409,False
805212,6,0.0036578007820486794,0,39266,5409,False
849411,6,0.0036577220812587206,0,39267,5409,False
833526,6,0.0036573467771377132,0,39268,5409,False
874893,6,0.003657272897652149,0,39269,5409,False
839472,6,0.0036571684843810246,0,39270,5409,False
834441,6,0.0036569276515460705,0,39271,5409,False
826698,6,0.003656906927526051,0,39272,5409,False
801988,6,0.003656892865579618,0,39273,5409,False
856264,6,0.0036568871991482527,0,39274,5409,False
812436,6,0.003656839251663787,0,39275,5409,False
899259,6,0.003656653858482636,0,39276,5409,False
827788,6,0.0036566013762853364,0,39277,5409,False
877839,6,0.003656342538235224,1,39278,5409,False
846385,6,0.0036562276562286155,0,39279,5409,False
849399,6,0.0036560845190205353,0,39280,5409,False
821003,6,0.003655942478374631,0,39281,5409,False
883850,6,0.003655858228586166,0,39282,5409,False
865616,6,0.003655353086166505,0,39283,5409,False
842137,6,0.0036550858541857844,0,39284,5409,False
866831,6,0.0036550746028068456,0,39285,5409,False
819470,6,0.003655024136256244,0,39286,5409,False
828324,6,0.0036548937519765034,0,39287,5409,False
862509,6,0.0036546802208102117,0,39288,5409,False
882915,6,0.0036546035823194507,0,39289,5409,False
859968,6,0.00365453145279206,0,39290,5409,False
882371,6,0.0036542735701551015,0,39291,5409,False
875375,6,0.003654095882581916,0,39292,5409,False
806975,6,0.0036539892394372897,0,39293,5409,False
879527,6,0.0036539666574095407,0,39294,5409,False
873913,6,0.0036537963473511265,0,39295,5409,False
821765,6,0.0036537507938534312,0,39296,5409,False
861642,6,0.0036533656421044573,0,39297,5409,False
819094,6,0.0036533607498571725,0,39298,5409,False
872492,6,0.0036530350380053426,0,39299,5409,False
827478,6,0.003652964097805665,0,39300,5409,False
825726,6,0.003652938396020608,0,39301,5409,False
894871,6,0.003652924897505701,0,39302,5409,False
859043,6,0.003652660572173993,0,39303,5409,False
829671,6,0.0036524885693557333,0,39304,5409,False
831847,6,0.0036524387371092383,0,39305,5409,False
827867,6,0.0036523068529164763,0,39306,5409,False
884388,6,0.0036519983167904086,0,39307,5409,False
830126,6,0.0036518623796147347,0,39308,5409,False
887257,6,0.003651726597304321,0,39309,5409,False
858526,6,0.0036514526012685175,0,39310,5409,False
890473,6,0.0036513520663491927,0,39311,5409,False
846717,6,0.003651324554147207,0,39312,5409,False
824044,6,0.003651213534121426,0,39313,5409,False
846126,6,0.0036509031844212496,0,39314,5409,False
895892,6,0.0036507064128962177,0,39315,5409,False
828844,6,0.003650283558655007,0,39316,5409,False
874274,6,0.003650218427344202,0,39317,5409,False
827987,6,0.0036501698047098903,0,39318,5409,False
862320,6,0.003650056264365963,0,39319,5409,False
835042,6,0.0036499553068349956,0,39320,5409,False
798166,6,0.0036496756345226044,0,39321,5409,False
899956,6,0.0036492696588069817,0,39322,5409,False
820045,6,0.003649249956351768,0,39323,5409,False
811468,6,0.003649243225188728,0,39324,5409,False
855048,6,0.003648969803817658,0,39325,5409,False
880186,6,0.0036486640331246777,0,39326,5409,False
807439,6,0.0036485032375552628,0,39327,5409,False
892332,6,0.0036484844350421226,0,39328,5409,False
894254,6,0.003648461603945528,0,39329,5409,False
898913,6,0.003648429668178261,0,39330,5409,False
888088,6,0.0036481471564450228,0,39331,5409,False
839898,6,0.0036481015961977127,0,39332,5409,False
857669,6,0.0036479900046351584,0,39333,5409,False
876945,6,0.0036476442957843872,0,39334,5409,False
883100,6,0.003647510827598206,0,39335,5409,False
796343,6,0.0036474062532369364,0,39336,5409,False
804814,6,0.0036472280986738306,0,39337,5409,False
818319,6,0.003647156472344771,0,39338,5409,False
819039,6,0.003646874449477727,0,39339,5409,False
894947,6,0.003646746826151299,0,39340,5409,False
864141,6,0.0036456083164657267,0,39341,5409,False
820486,6,0.003645312670760695,0,39342,5409,False
860844,6,0.0036452195462267504,0,39343,5409,False
842815,6,0.003645034012422568,0,39344,5409,False
829644,6,0.0036450151065855903,0,39345,5409,False
830529,6,0.003644974659396269,0,39346,5409,False
826806,6,0.003644922921966583,0,39347,5409,False
883637,6,0.0036449200646972114,0,39348,5409,False
891743,6,0.0036449084902148684,0,39349,5409,False
802265,6,0.0036448846409223292,0,39350,5409,False
803860,6,0.003644616138455897,0,39351,5409,False
896634,6,0.0036444773658611735,0,39352,5409,False
886628,6,0.0036444364496812875,0,39353,5409,False
845468,6,0.003644349116143698,0,39354,5409,False
822165,6,0.003644167490449971,0,39355,5409,False
830610,6,0.003644157408949641,0,39356,5409,False
891123,6,0.003643620432655626,0,39357,5409,False
801355,6,0.0036434659658268346,0,39358,5409,False
843643,6,0.003643269639953446,0,39359,5409,False
871717,6,0.00364314734910916,0,39360,5409,False
826206,6,0.0036431253112702124,0,39361,5409,False
844286,6,0.0036431176599085254,0,39362,5409,False
804846,6,0.003642920655662752,0,39363,5409,False
878717,6,0.0036428968831851557,0,39364,5409,False
799260,6,0.0036428425985307743,0,39365,5409,False
826708,6,0.0036425240645559954,0,39366,5409,False
846745,6,0.003641687578695135,0,39367,5409,False
844919,6,0.0036416344734452556,0,39368,5409,False
799865,6,0.0036415975771537544,0,39369,5409,False
897401,6,0.00364158151787495,0,39370,5409,False
837256,6,0.003641382730308139,0,39371,5409,False
854499,6,0.003641204472435703,0,39372,5409,False
878978,6,0.0036411558327595654,0,39373,5409,False
848329,6,0.003640939490148698,0,39374,5409,False
851767,6,0.0036407520662330856,0,39375,5409,False
874217,6,0.0036406662054210377,0,39376,5409,False
858796,6,0.003640569575324896,0,39377,5409,False
886108,6,0.00364044503170204,0,39378,5409,False
901498,6,0.0036402957007797714,0,39379,5409,False
898838,6,0.0036400939515832194,0,39380,5409,False
848294,6,0.0036399924501831805,0,39381,5409,False
829216,6,0.0036399484809951075,0,39382,5409,False
898226,6,0.0036398512898177665,0,39383,5409,False
830805,6,0.0036395276530352787,0,39384,5409,False
899545,6,0.003639513771258225,0,39385,5409,False
894570,6,0.0036394714734246923,0,39386,5409,False
796226,6,0.003639408431601427,0,39387,5409,False
885772,6,0.0036393595529277943,0,39388,5409,False
870657,6,0.0036393053251602193,0,39389,5409,False
883456,6,0.0036392590036017284,0,39390,5409,False
815639,6,0.0036392305836146816,0,39391,5409,False
896562,6,0.0036392236442321082,0,39392,5409,False
834984,6,0.0036391936181792545,0,39393,5409,False
829408,6,0.003638676588333242,0,39394,5409,False
803599,6,0.0036384661420428292,0,39395,5409,False
797633,6,0.003638408992472104,0,39396,5409,False
896898,6,0.0036383466220056525,0,39397,5409,False
888244,6,0.0036381486781135175,0,39398,5409,False
812511,6,0.003637961643226653,0,39399,5409,False
890565,6,0.0036377339121083257,0,39400,5409,False
806473,6,0.0036373783575066715,0,39401,5409,False
886317,6,0.003637360761454064,0,39402,5409,False
803438,6,0.0036372867534670327,0,39403,5409,False
840331,6,0.003637273364855662,0,39404,5409,False
863544,6,0.0036371494553763214,0,39405,5409,False
845600,6,0.00363710470065138,0,39406,5409,False
801093,6,0.0036369808546992586,0,39407,5409,False
897049,6,0.003636773122869727,0,39408,5409,False
813102,6,0.0036366896221109164,0,39409,5409,False
810801,6,0.003636689182218627,0,39410,5409,False
864746,6,0.0036366116139625346,0,39411,5409,False
890376,6,0.0036364295204784464,0,39412,5409,False
795673,6,0.0036364274364394955,0,39413,5409,False
883000,6,0.003636334429538116,0,39414,5409,False
827562,6,0.0036357085231300272,0,39415,5409,False
837047,6,0.003635553374407204,0,39416,5409,False
862038,6,0.0036355491152822404,0,39417,5409,False
884883,6,0.003635452649324392,0,39418,5409,False
828121,6,0.0036353520036156405,0,39419,5409,False
888585,6,0.0036352979711822488,0,39420,5409,False
832994,6,0.0036347640218335267,0,39421,5409,False
864939,6,0.0036346997043768185,0,39422,5409,False
803873,6,0.0036345349370177234,0,39423,5409,False
842552,6,0.0036344513549547556,0,39424,5409,False
807948,6,0.0036344163377378595,0,39425,5409,False
898420,6,0.0036342592465717504,0,39426,5409,False
857169,6,0.0036341879827402374,0,39427,5409,False
843270,6,0.00363409985799974,0,39428,5409,False
824768,6,0.00363408199636223,0,39429,5409,False
874010,6,0.0036340108518100336,0,39430,5409,False
876496,6,0.003633840202989014,0,39431,5409,False
854559,6,0.003633576290807142,0,39432,5409,False
901311,6,0.0036334964273095596,0,39433,5409,False
873345,6,0.003633460272138886,0,39434,5409,False
822250,6,0.003633170110979848,0,39435,5409,False
865491,6,0.0036330491577446487,0,39436,5409,False
806931,6,0.0036330304474245455,0,39437,5409,False
814297,6,0.0036328657890431094,0,39438,5409,False
898311,6,0.003632829402535044,0,39439,5409,False
874681,6,0.0036327431795162234,0,39440,5409,False
876618,6,0.0036327163166965867,0,39441,5409,False
826379,6,0.0036325872197849095,0,39442,5409,False
868350,6,0.0036324107490656316,0,39443,5409,False
834082,6,0.0036319365676210523,0,39444,5409,False
801060,6,0.0036318974949863417,0,39445,5409,False
833455,6,0.0036317089914153036,0,39446,5409,False
811990,6,0.0036316601342894716,0,39447,5409,False
854196,6,0.0036310657383705584,0,39448,5409,False
873766,6,0.003631017422363618,0,39449,5409,False
796846,6,0.003630786456040407,0,39450,5409,False
902487,6,0.0036306492243158386,0,39451,5409,False
876246,6,0.0036304902796826717,0,39452,5409,False
855504,6,0.0036304830311138818,0,39453,5409,False
865210,6,0.003630135987612831,0,39454,5409,False
850855,6,0.003629877157755286,0,39455,5409,False
864256,6,0.0036297340538080022,0,39456,5409,False
852531,6,0.003629138834860608,0,39457,5409,False
859734,6,0.003629103731023633,0,39458,5409,False
833901,6,0.003629047244742702,0,39459,5409,False
797556,6,0.0036290454778717695,0,39460,5409,False
850643,6,0.003628991100407494,0,39461,5409,False
798191,6,0.0036288622180828236,0,39462,5409,False
804511,6,0.003628681930469599,0,39463,5409,False
875562,6,0.0036281087750000807,0,39464,5409,False
893587,6,0.0036280935695786956,0,39465,5409,False
820879,6,0.003627876640624248,0,39466,5409,False
842314,6,0.0036276045830698255,0,39467,5409,False
816197,6,0.0036275356821895244,0,39468,5409,False
863917,6,0.003627423337148203,0,39469,5409,False
900273,6,0.003627249121240303,0,39470,5409,False
823010,6,0.0036268739669125076,0,39471,5409,False
809399,6,0.003626704317496953,0,39472,5409,False
894255,6,0.0036266921384919787,0,39473,5409,False
844386,6,0.003626686051180514,0,39474,5409,False
879504,6,0.003626421836763746,0,39475,5409,False
800557,6,0.0036262654429521416,0,39476,5409,False
807920,6,0.0036262415123232096,0,39477,5409,False
803582,6,0.0036262217850464014,0,39478,5409,False
866266,6,0.00362599805406256,0,39479,5409,False
871952,6,0.003625995758825637,0,39480,5409,False
811967,6,0.0036258061603935154,0,39481,5409,False
865805,6,0.0036255029633184594,0,39482,5409,False
879496,6,0.0036255025176927962,0,39483,5409,False
849152,6,0.003625450684914515,0,39484,5409,False
795298,6,0.0036251189485605076,0,39485,5409,False
814206,6,0.0036250087484385506,0,39486,5409,False
898213,6,0.0036248661361756467,0,39487,5409,False
873035,6,0.0036246778060338987,0,39488,5409,False
803335,6,0.0036246629035464623,0,39489,5409,False
886831,6,0.003624484875944286,0,39490,5409,False
901261,6,0.0036242997720552722,0,39491,5409,False
807167,6,0.003624068949105697,0,39492,5409,False
800233,6,0.0036238519412297907,0,39493,5409,False
878833,6,0.0036235586502037474,0,39494,5409,False
796349,6,0.0036232325574889583,0,39495,5409,False
846665,6,0.003623161903625049,0,39496,5409,False
853676,6,0.003622669410606013,0,39497,5409,False
870550,6,0.003622491251600747,0,39498,5409,False
855444,6,0.003622476676594513,0,39499,5409,False
877531,6,0.0036222769112552976,0,39500,5409,False
819029,6,0.003622212074290476,0,39501,5409,False
829169,6,0.0036220881490455622,0,39502,5409,False
832338,6,0.0036220606260317398,0,39503,5409,False
852996,6,0.0036218538878449533,0,39504,5409,False
875703,6,0.0036217761925802206,0,39505,5409,False
892387,6,0.003621570280384521,0,39506,5409,False
830590,6,0.0036210520390158765,0,39507,5409,False
895904,6,0.003620838221541827,0,39508,5409,False
902051,6,0.0036204298258102376,0,39509,5409,False
868528,6,0.003620401416818978,0,39510,5409,False
858226,6,0.003620382610038066,0,39511,5409,False
826534,6,0.003620371309358024,0,39512,5409,False
863840,6,0.0036202859016408327,0,39513,5409,False
800087,6,0.0036202494191707253,0,39514,5409,False
803806,6,0.0036202080838929787,0,39515,5409,False
886083,6,0.0036201760716106516,0,39516,5409,False
818644,6,0.0036200547454891506,0,39517,5409,False
873622,6,0.003620007254363133,0,39518,5409,False
853702,6,0.003619996648155877,0,39519,5409,False
853496,6,0.003619986479745105,0,39520,5409,False
888134,6,0.0036197586732668366,0,39521,5409,False
845965,6,0.0036194334338784835,0,39522,5409,False
819495,6,0.003619166609059952,0,39523,5409,False
820869,6,0.003619165227876077,0,39524,5409,False
897053,6,0.0036188858772937802,0,39525,5409,False
887710,6,0.003618855443870972,0,39526,5409,False
